Projeto,Cod Fornecedor,Fornecedor,CNPJ,Num Obra,Cod Produto,Descrição do Item,Qtde Produto,Valor Unit UR,Valor Produto,Prod Serv,Previsão de execução,Num Provisório,Num OSP,Validação OSP,Status OSP,Nota Fiscal,Enviado SAP,Fase escola,Status escola,Unique ID
"35237978","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","284","Não","5","Conectada","1780763441108x975490117166771200"
"35237991","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","243","Não","5","Conectada","1780763441261x896764583873588100"
"35238004","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","213","Não","5","Conectada","1780763441280x511767347198616600"
"35238168","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","115","Não","5","Conectada","1780763441421x224402721592568800"
"35238200","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","112","Não","5","Conectada","1780763441441x188622171226273900"
"35238223","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","219","Não","5","Conectada","1780763441524x595176583065727900"
"35238405","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","302","Não","5","Conectada","1780763441575x198449473378777150"
"35238454","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","158","Não","5","Conectada","1780763441675x235873105217185860"
"35238533","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","239","Não","5","Conectada","1780763441713x326160953734775400"
"35238545","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","152","Não","5","Conectada","1780763441858x165502272765863500"
"35238855","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","371","Não","5","Conectada","1780763441944x485414770443712200"
"35238971","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","104","Não","5","Conectada","1780763442198x698363243450869200"
"35239021","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","310","Não","5","Conectada","1780763442270x872178101373093100"
"35239161","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","137","Não","5","Conectada","1780763442318x923647185262602500"
"35239306","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3205","2936","Aprovado","","99","Não","5","Conectada","1780763442593x821314408997742500"
"35239409","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3206","2937","Aprovado","","249","Não","5","Conectada","1780764490351x340811109397021200"
"35239324","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3206","2937","Aprovado","","87","Não","5","Conectada","1780764490353x560310160771602560"
"35239343","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3206","2937","Aprovado","","180","Não","5","Conectada","1780764490380x805473467147671000"
"35239379","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3206","2937","Aprovado","","76","Não","5","Conectada","1780764490416x709974637753553800"
"35239422","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3206","2937","Aprovado","","68","Não","5","Conectada","1780764490459x544089161809559100"
"35239501","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3206","2937","Aprovado","","281","Não","5","Conectada","1780764490470x550848578245621200"
"35239537","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3206","2937","Aprovado","","62","Não","5","Conectada","1780764490594x535510390379365900"
"35239324","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3206","2937","Aprovado","","90","Não","5","Conectada","1780764490774x873604919875761100"
"35239379","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3206","2937","Aprovado","","79","Não","5","Conectada","1780764490877x514671244851036860"
"35239409","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3206","2937","Aprovado","","250","Não","5","Conectada","1780764490891x205316119557444670"
"35239422","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3206","2937","Aprovado","","72","Não","5","Conectada","1780764490909x165372628579488540"
"35239410","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3206","2937","Aprovado","","222","Não","5","Conectada","1780764490974x718372259983627800"
"35239471","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3206","2937","Aprovado","","288","Não","5","Conectada","1780764490998x387954507424006500"
"35239501","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3206","2937","Aprovado","","282","Não","5","Conectada","1780764491057x549192210913054000"
"35239537","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3206","2937","Aprovado","","169","Não","5","Conectada","1780764491138x244513232197767230"
"35660103","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 11 Access Points - Equip - MEGA - SE","1","21.408,19","21.408,19","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","","Não","5","Em planejamento","1780765799122x299755198933583170"
"35281505","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 7 Access Points - Equip - MEGA - SE","1","15.694,13","15.694,13","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","313","Não","5","Conectada","1780765799308x789449706916188300"
"35010281","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 7 Access Points - Equip - MEGA - SE","1","15.694,13","15.694,13","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","84","Não","5","Conectada","1780765799522x515981241620862000"
"35280483","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","214","Não","5","Conectada","1780765799627x257546207673916130"
"35287076","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","66","Não","5","Conectada","1780765799794x866732427695534800"
"35496169","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","91","Não","5","Conectada","1780765799847x841655047501402200"
"35587333","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","176","Não","5","Conectada","1780765799960x258559613403505300"
"35280483","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","215","Não","5","Conectada","1780765800230x681996302860745900"
"35281505","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","314","Não","5","Conectada","1780765800458x130457828705454530"
"35282340","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","1238","Não","5","Conectada","1780765800517x782398477918310700"
"35287076","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","170","Não","5","Conectada","1780765800666x117751171584423280"
"35496169","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","92","Não","5","Conectada","1780765800827x149070205322623840"
"35587333","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","175","Não","5","Conectada","1780765800935x795219558566312400"
"35010281","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","171","Não","5","Conectada","1780765801098x392466289649199500"
"35010287","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","276","Não","5","Conectada","1780765801178x560111394561323400"
"35010292","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3208","2939","Aprovado","Notas pendentes","1237","Não","5","Conectada","1780765801213x371162805809530200"
"35077902","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 7 Access Points - Equip - MEGA - SE","1","15.694,13","15.694,13","Material","06/07/2026","3209","2940","Aprovado","","362","Não","5","Conectada","1780766082697x483750985936131300"
"35271724","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 7 Access Points - Equip - MEGA - SE","1","15.694,13","15.694,13","Material","06/07/2026","3209","2940","Aprovado","","273","Não","5","Conectada","1780766082861x793779989166608400"
"35083938","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 6 Access Points - Equip - MEGA - SE","1","14.457,89","14.457,89","Material","06/07/2026","3209","2940","Aprovado","","315","Não","5","Conectada","1780766083042x624571476803717900"
"35237942","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","06/07/2026","3209","2940","Aprovado","","113","Não","5","Conectada","1780766083175x455376595430924800"
"35077902","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3209","2940","Aprovado","","367","Não","5","Conectada","1780766083491x483930420623948300"
"35083938","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3209","2940","Aprovado","","316","Não","5","Conectada","1780766083630x696489198954555000"
"35093889","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3209","2940","Aprovado","","110","Não","5","Conectada","1780766083791x231196080854494180"
"35237942","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3209","2940","Aprovado","","172","Não","5","Conectada","1780766083947x536265288973659200"
"35276297","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3209","2940","Aprovado","","271","Não","5","Conectada","1780766084047x130617223052640110"
"35271724","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","06/07/2026","3209","2940","Aprovado","","274","Não","5","Conectada","1780766084052x817422222749873500"
"35239297","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","30/06/2026","3318","2942","Aprovado","","138","Não","5","Conectada","1781124126703x735702079147788700"
"35239297","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","30/06/2026","3318","2942","Aprovado","","198","Não","5","Conectada","1781124126797x662809574740146600"
"35010301","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 7 Access Points - Equip - MEGA - SE","1","15.694,13","15.694,13","Material","30/06/2026","3319","2943","Aprovado","","122","Não","5","Conectada","1781127925091x543023252735234750"
"35009981","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 5 Access Points - Equip - MEGA - SE","1","3.708,71","3.708,71","Material","30/06/2026","3330","2962","Aprovado","","205","Não","5","Conectada","1781196344500x146081273783562850"
"35239343","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","30/06/2026","3332","2963","Aprovado","","203","Não","5","Conectada","1781200725489x946265337965739400"
"35237985","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","1.236,23","1.236,23","Material","30/06/2026","3332","2963","Aprovado","","207","Não","5","Conectada","1781200725547x175621094326788860"
